1000 1500
577 508 34
578 182 62
579 825 10
580 816 47
581 386 38
582 721 50
583 606 6
584 339 100
585 393 91
586 32 81
587 538 20
588 998 44
589 501 86
590 135 99
591 182 22
592 562 7
593 791 59
594 45 33
595 306 75
596 646 3
597 145 66
598 79 93
599 799 36
600 383 99
601 320 98
602 271 13
603 237 41
604 71 21
605 543 37
606 498 8
607 773 72
608 492 68
609 725 58
610 585 98
611 732 53
612 449 26
613 431 49
614 97 68
615 395 18
616 533 21
617 888 83
618 745 97
619 631 93
620 513 17
621 981 21
622 294 68
623 79 44
624 514 2
625 845 90
626 302 33
627 311 100
628 806 51
629 792 11
630 121 25
631 163 98
632 842 33
633 75 33
634 61 9
635 108 57
636 283 36
637 556 33
638 117 77
639 74 89
640 342 19
641 955 59
642 762 1
643 913 96
644 222 27
645 332 22
646 811 35
647 324 90
648 681 97
649 115 39
650 616 45
651 902 88
652 749 12
653 367 40
654 966 22
655 179 19
656 516 69
657 570 22
658 371 22
659 484 47
660 1 74
661 337 55
662 915 24
663 893 17
664 200 27
665 758 54
666 646 32
667 690 63
668 718 55
669 594 37
670 919 61
671 166 12
672 915 59
673 84 45
674 933 55
675 925 9
676 655 95
677 373 66
678 345 11
679 870 99
680 998 4
681 589 20
682 410 7
683 507 8
684 237 1
685 362 24
686 16 42
687 103 4
688 684 24
689 976 82
690 960 53
691 950 16
692 284 61
693 958 58
694 834 13
695 230 69
696 475 42
697 19 11
698 404 29
699 90 6
700 478 71
701 6 46
702 182 82
703 225 91
704 877 95
705 678 98
706 453 49
707 478 44
708 289 46
709 209 66
710 881 82
711 854 83
712 546 83
713 264 85
714 233 35
715 105 92
716 841 10
717 693 19
718 19 74
719 200 73
720 966 97
721 997 61
722 162 82
723 718 2
724 454 48
725 409 17
726 602 26
727 721 90
728 416 54
729 305 5
730 399 77
731 485 48
732 443 69
733 668 92
734 289 51
735 427 97
736 928 89
737 939 70
738 836 9
739 175 86
740 376 50
741 696 64
742 62 23
743 438 92
744 430 7
745 160 8
746 29 39
747 638 81
748 600 11
749 740 73
750 605 96
751 246 39
752 236 12
753 358 59
754 851 74
755 83 25
756 327 62
757 898 64
758 472 23
759 799 9
760 884 31
761 646 28
762 606 34
763 595 54
764 109 38
765 969 81
766 75 96
767 342 76
768 543 31
769 163 18
770 330 90
771 485 3
772 162 75
773 79 29
774 954 34
775 315 82
776 775 12
777 967 96
778 213 32
779 729 56
780 852 57
781 670 36
782 718 87
783 416 17
784 118 72
785 193 5
786 585 1
787 621 60
788 544 7
789 637 13
790 273 88
791 657 92
792 79 68
793 122 54
794 597 52
795 864 13
796 307 90
797 905 58
798 867 57
799 251 62
800 119 65
801 411 38
802 2 94
803 26 64
804 741 28
805 198 59
806 27 80
807 816 53
808 722 36
809 758 35
810 595 10
811 595 98
812 488 35
813 151 94
814 792 87
815 907 6
816 319 43
817 865 18
818 375 100
819 916 66
820 178 17
821 726 63
822 653 30
823 103 93
824 307 84
825 226 59
826 426 7
827 108 92
828 578 7
829 919 49
830 64 58
831 965 30
832 291 22
833 397 61
834 903 63
835 875 33
836 78 1
837 386 32
838 280 20
839 772 54
840 977 51
841 196 71
842 652 75
843 279 48
844 981 91
845 404 23
846 501 2
847 689 25
848 309 41
849 254 47
850 143 3
851 597 71
852 678 50
853 397 35
854 521 67
855 340 62
856 409 86
857 847 4
858 503 25
859 735 37
860 935 36
861 358 26
862 709 42
863 975 54
864 37 96
865 156 17
866 475 92
867 611 40
868 196 94
869 704 17
870 292 31
871 491 34
872 422 50
873 73 16
874 803 69
875 393 37
876 651 13
877 471 30
878 578 54
879 234 53
880 666 62
881 547 67
882 946 5
883 852 85
884 225 43
885 713 19
886 728 97
887 712 93
888 485 16
889 89 93
890 466 28
891 262 51
892 443 86
893 195 80
894 965 66
895 573 13
896 53 86
897 242 39
898 838 5
899 569 84
900 57 23
901 245 33
902 505 75
903 729 10
904 548 17
905 442 12
906 196 99
907 227 98
908 219 39
909 879 52
910 227 19
911 861 4
912 182 64
913 370 5
914 306 67
915 924 87
916 398 9
917 798 55
918 487 24
919 1 54
920 351 65
921 996 23
922 873 76
923 449 37
924 553 1
925 429 61
926 907 31
927 697 5
928 922 6
929 345 84
930 167 27
931 798 61
932 12 40
933 555 50
934 198 32
935 403 34
936 374 2
937 591 63
938 465 86
939 635 88
940 939 14
941 178 25
942 261 96
943 494 92
944 503 63
945 461 39
946 858 68
947 385 3
948 684 21
949 454 14
950 139 42
951 349 63
952 813 14
953 833 69
954 202 45
955 264 64
956 840 31
957 663 32
958 53 48
959 582 22
960 582 95
961 763 37
962 242 10
963 694 98
964 631 66
965 71 46
966 484 47
967 926 3
968 716 91
969 98 4
970 557 45
971 143 47
972 325 17
973 245 7
974 160 92
975 281 57
976 439 42
977 706 20
978 188 76
979 210 52
980 341 16
981 521 43
982 556 5
983 282 66
984 881 97
985 108 63
986 225 11
987 737 7
988 853 25
989 248 73
990 878 55
991 60 34
992 901 53
993 892 23
994 466 23
995 871 57
996 325 75
997 6 97
998 838 41
999 604 74
163 265 20
785 596 41
895 477 70
626 40 59
520 948 63
774 101 81
269 897 61
542 454 43
7 146 42
825 357 32
92 790 43
992 863 25
539 686 54
500 24 45
533 981 74
143 59 71
825 927 96
702 974 79
698 197 69
544 54 62
34 80 54
814 115 9
838 224 31
803 481 61
32 97 95
188 165 2
399 294 21
694 610 18
312 697 58
297 577 42
242 366 43
91 176 71
351 795 55
273 163 54
483 847 42
637 73 96
262 265 96
800 63 96
826 422 14
281 460 72
239 991 61
822 885 50
265 856 26
646 205 9
620 241 55
351 948 3
367 53 79
91 90 12
283 402 31
186 778 50
505 242 13
917 648 21
321 841 53
482 79 93
563 552 34
831 500 2
154 331 57
759 725 97
713 436 22
185 245 43
383 991 23
735 261 18
400 841 72
118 637 95
305 490 32
652 890 78
900 255 84
594 355 40
514 666 8
231 500 32
327 174 88
965 504 29
763 415 10
819 974 13
702 775 81
264 893 94
210 867 93
838 477 72
574 529 46
252 791 76
230 884 10
534 262 52
23 940 81
186 934 11
71 867 50
143 800 72
640 172 96
817 666 12
487 694 26
108 820 27
204 662 27
277 113 18
849 777 12
312 551 10
456 103 25
624 951 65
755 815 10
353 14 47
782 814 24
171 847 20
647 152 98
21 240 17
745 818 13
411 884 50
924 688 84
372 381 16
373 540 16
728 988 1
880 995 82
230 681 98
41 483 88
638 763 10
682 248 68
246 903 7
751 19 50
507 380 74
832 688 6
592 638 6
483 367 43
623 746 32
428 869 2
502 894 14
432 932 99
272 757 93
437 73 23
258 441 34
958 272 91
867 80 53
723 912 61
756 217 20
180 510 94
985 741 22
122 103 4
394 575 41
114 839 89
201 666 48
144 511 59
217 78 11
730 271 55
529 189 36
698 541 63
69 449 5
215 640 12
744 670 48
197 2 97
778 447 22
937 224 83
458 53 73
11 296 80
399 980 46
431 944 83
829 656 98
246 141 31
957 795 60
751 872 7
396 265 8
950 975 90
277 442 90
906 368 29
185 463 19
401 149 50
606 926 21
180 946 31
992 126 50
612 428 92
32 140 68
238 299 56
484 31 81
972 716 41
984 593 32
230 292 78
736 869 20
436 601 22
51 30 5
35 192 34
469 906 76
445 136 73
846 240 66
907 114 63
274 886 44
438 289 27
411 125 86
622 852 76
452 214 38
386 699 38
101 728 38
632 719 65
953 28 80
622 493 42
75 37 82
193 314 82
797 657 13
880 670 4
758 106 23
80 555 83
816 791 4
630 249 15
719 742 96
715 118 76
581 483 26
754 604 80
814 277 67
992 920 80
694 908 30
277 771 11
326 649 11
204 762 70
343 654 90
788 90 92
515 258 9
95 857 14
448 836 76
193 917 56
648 938 66
844 515 41
610 164 17
872 805 19
880 724 75
821 858 64
172 714 90
742 219 58
776 352 92
880 68 36
697 780 74
708 700 56
296 489 81
35 351 93
962 619 45
534 251 22
558 948 17
200 854 50
620 489 83
458 927 21
715 238 55
58 736 100
889 243 10
128 336 54
251 806 79
962 692 46
403 614 71
553 250 63
757 454 64
903 446 93
626 970 6
915 372 13
979 677 72
208 648 46
614 722 46
766 865 58
190 819 67
930 143 10
640 780 44
251 347 78
671 491 80
583 673 28
235 695 81
357 138 93
229 323 51
316 447 7
50 924 67
782 345 91
229 146 61
182 679 37
657 410 57
978 935 34
488 924 18
579 893 31
314 729 73
724 190 16
784 277 46
173 687 39
405 772 71
161 293 12
681 212 33
34 982 44
207 487 72
994 960 18
128 244 55
295 87 23
105 872 50
788 527 56
598 716 94
576 595 60
894 915 92
703 378 3
644 773 93
309 659 55
236 268 84
272 46 37
249 800 12
152 848 66
517 558 77
497 921 33
782 858 75
229 476 46
685 35 4
123 476 66
333 150 72
853 376 27
186 548 36
975 884 53
656 353 65
109 735 73
686 847 10
768 129 46
779 602 16
868 287 12
15 25 5
143 154 63
788 399 75
18 934 97
980 862 92
835 47 40
352 233 34
658 838 39
738 497 93
399 329 64
780 138 79
632 361 61
990 914 97
877 617 57
736 562 96
157 950 93
120 955 15
99 662 79
558 658 50
677 873 70
280 335 72
574 391 60
681 950 18
258 834 68
155 777 93
23 74 28
336 738 91
407 76 49
889 371 87
915 952 28
649 510 12
322 822 5
278 636 2
402 589 56
390 488 49
714 44 60
283 751 13
696 711 49
356 275 64
998 281 58
311 846 68
287 509 37
435 520 70
507 298 89
812 341 86
468 72 70
38 375 91
870 678 44
874 212 100
776 954 97
771 668 2
843 94 45
359 412 90
140 398 100
980 930 26
441 252 60
621 842 52
312 840 17
4 196 86
685 603 88
787 277 90
652 482 31
283 576 99
219 750 5
274 16 92
819 400 33
62 670 51
143 362 27
764 854 100
90 164 5
142 217 48
858 965 17
543 327 96
46 534 28
853 711 69
372 732 10
237 203 27
776 531 77
286 977 62
102 551 57
269 640 32
290 364 37
219 173 92
523 205 8
402 853 40
91 98 30
646 185 51
247 666 49
828 39 46
229 667 17
144 935 8
155 549 13
254 993 39
122 309 100
673 844 79
412 463 16
397 691 46
945 836 82
105 9 72
918 69 90
254 374 40
101 139 19
277 447 23
816 450 44
305 854 6
121 224 57
623 525 65
127 17 30
302 836 36
926 279 12
881 320 1
982 603 6
31 693 10
273 125 22
361 625 86
810 275 89
230 447 47
895 371 6
366 183 35
876 574 5
448 309 41
217 941 88
877 780 26
50 401 47
493 203 19
645 546 87
331 893 45
366 69 80
677 583 92
476 21 52
929 375 96
899 455 58
276 214 34
299 672 40
34 933 25
839 857 80
265 73 4
560 132 37
513 27 50
829 349 50
341 296 36
304 416 20
824 70 63
623 450 13
6 391 62
403 325 16
444 130 22
807 477 48
795 99 78
222 321 99
449 9 77
146 693 13
812 940 54
229 471 27
611 812 94
431 511 18
658 322 25
412 394 8
488 645 39
639 509 48
132 334 46
772 904 89
412 110 58
992 716 57
474 444 77
445 600 22
425 277 83
507 874 97
388 585 20
303 411 78
556 996 95
973 722 24
449 956 48
271 353 15
467 974 21
419 757 51
251 723 63
418 632 74
851 430 80
501 441 91
468 471 9
144 333 13
279 439 20
976 595 97
656 355 56
457 148 21
822 724 50
864 773 26
932 933 81
991 152 79
99 978 69
384 917 35
84 340 74
