10000 10500
368 7216 168
369 8326 77
370 2520 791
371 4486 394
372 7861 55
373 5049 136
374 8239 732
375 2796 125
376 6758 811
377 3507 505
378 4752 600
379 7797 376
380 8999 888
381 6263 389
382 3856 376
383 9253 942
384 9418 996
385 6829 340
386 9785 148
387 9567 672
388 1159 441
389 4048 911
390 70 509
391 2256 444
392 260 76
393 805 731
394 1562 782
395 8449 76
396 1527 988
397 1421 767
398 6027 443
399 7431 404
400 8201 438
401 3153 330
402 7249 946
403 2712 504
404 353 767
405 5707 962
406 5050 934
407 6519 260
408 7928 567
409 5924 279
410 957 911
411 7569 611
412 2958 813
413 5 249
414 6873 125
415 9096 638
416 2124 883
417 9840 287
418 7350 602
419 209 644
420 4429 84
421 1383 615
422 7311 91
423 5389 506
424 9495 256
425 6151 153
426 763 537
427 7198 37
428 271 466
429 7637 964
430 5984 927
431 7656 280
432 6342 227
433 2425 863
434 5028 431
435 7676 104
436 1340 852
437 8708 801
438 4319 745
439 8000 699
440 7976 207
441 5510 599
442 1760 114
443 4811 839
444 5574 153
445 4512 838
446 8021 684
447 9166 130
448 1597 122
449 3497 204
450 1011 361
451 6433 763
452 1147 7
453 347 639
454 3963 682
455 8725 178
456 1836 315
457 898 380
458 9589 143
459 1130 734
460 3265 535
461 8256 959
462 7661 79
463 9741 731
464 2598 485
465 6492 11
466 1043 148
467 671 523
468 2321 297
469 8622 1000
470 3714 838
471 3735 655
472 3655 195
473 4558 948
474 2640 626
475 1211 373
476 8707 852
477 67 955
478 7537 944
479 7918 765
480 9355 25
481 3190 810
482 6706 318
483 4968 970
484 2999 375
485 6654 784
486 9039 148
487 4353 289
488 8350 735
489 9465 659
490 9787 408
491 1149 126
492 9836 300
493 7588 708
494 1631 99
495 5566 447
496 7143 361
497 6553 419
498 402 753
499 4828 478
500 1315 938
501 5606 707
502 146 428
503 1764 10
504 9046 541
505 2948 67
506 3340 984
507 4508 469
508 724 711
509 8692 598
510 8018 875
511 2215 519
512 3061 394
513 5611 414
514 7067 167
515 2198 658
516 5680 846
517 6780 632
518 3569 631
519 741 24
520 6453 441
521 3782 442
522 6635 966
523 2004 951
524 4642 594
525 9863 505
526 5404 996
527 1568 842
528 5024 412
529 8566 650
530 7665 221
531 9858 107
532 9838 360
533 7002 621
534 8864 57
535 6263 236
536 6449 57
537 9997 163
538 6569 989
539 7795 316
540 3851 797
541 3338 885
542 4308 543
543 4505 689
544 4062 335
545 8564 960
546 392 167
547 6870 797
548 6346 858
549 4387 696
550 2989 586
551 7333 880
552 1688 470
553 7195 817
554 4415 773
555 2884 961
556 9349 471
557 7780 413
558 7061 775
559 3265 627
560 7623 538
561 1968 713
562 6273 564
563 87 871
564 4854 205
565 624 45
566 8026 138
567 697 87
568 6533 905
569 5260 109
570 9506 52
571 1523 935
572 6882 554
573 5472 69
574 7817 95
575 3746 398
576 1443 851
577 9097 824
578 9613 215
579 1099 301
580 5273 105
581 8679 969
582 2423 297
583 2869 943
584 4013 593
585 4667 534
586 9440 19
587 334 259
588 5650 674
589 235 809
590 6482 334
591 1207 96
592 4434 591
593 1236 790
594 6626 838
595 638 275
596 8779 106
597 746 507
598 6072 901
599 5055 780
600 8255 686
601 8858 372
602 8567 354
603 3553 437
604 8772 369
605 988 393
606 2928 787
607 4379 784
608 3507 841
609 978 850
610 5176 189
611 2964 553
612 1735 105
613 2398 917
614 3983 251
615 6871 649
616 2962 331
617 4347 378
618 2782 326
619 357 110
620 2372 45
621 6049 118
622 1158 753
623 611 551
624 6959 604
625 4853 780
626 3008 77
627 554 458
628 4216 445
629 491 633
630 9609 75
631 2181 660
632 8586 187
633 2471 145
634 996 116
635 4036 409
636 3323 493
637 3630 266
638 5041 628
639 8504 927
640 2507 307
641 7036 141
642 6310 172
643 9646 760
644 5695 572
645 7866 242
646 2019 960
647 9959 44
648 9983 130
649 848 311
650 9558 192
651 8774 480
652 5940 355
653 8352 326
654 2563 444
655 5310 919
656 3191 898
657 6024 842
658 5106 746
659 5074 146
660 2529 268
661 7813 984
662 3427 765
663 8520 24
664 9042 978
665 153 223
666 4474 882
667 6773 229
668 5093 345
669 8181 441
670 2 246
671 7851 378
672 4265 632
673 9653 884
674 7860 465
675 1870 28
676 5448 629
677 510 600
678 9228 161
679 3035 980
680 8730 653
681 4081 104
682 3914 453
683 591 197
684 9993 692
685 3777 492
686 5227 162
687 816 424
688 9648 116
689 9582 965
690 6231 252
691 707 999
692 2234 931
693 1661 273
694 3513 112
695 3203 690
696 3747 113
697 1446 361
698 2768 522
699 75 825
700 5121 510
701 4836 884
702 9141 569
703 8805 20
704 3095 839
705 5958 71
706 2731 941
707 9151 79
708 901 257
709 5526 806
710 8232 143
711 4627 969
712 9730 10
713 9706 852
714 1329 218
715 4894 932
716 4707 663
717 4480 274
718 3240 359
719 4842 38
720 1810 69
721 6178 419
722 9464 213
723 7507 279
724 3752 128
725 2281 790
726 2755 722
727 1977 685
728 8397 164
729 1947 697
730 3138 586
731 2504 513
732 505 62
733 8226 208
734 4215 184
735 3191 486
736 8079 133
737 4298 832
738 6932 54
739 7667 577
740 3004 436
741 4410 659
742 3889 933
743 9010 369
744 3262 490
745 1133 514
746 143 889
747 6802 450
748 1457 681
749 453 358
750 550 125
751 7392 768
752 7419 193
753 8540 380
754 2721 955
755 1259 760
756 5660 836
757 8736 132
758 1316 525
759 7407 935
760 4421 972
761 7894 100
762 1664 92
763 3724 293
764 8791 830
765 4178 239
766 6210 969
767 9602 466
768 830 49
769 148 61
770 3199 316
771 801 718
772 1197 415
773 4624 778
774 9642 370
775 9291 958
776 8292 291
777 6154 21
778 2425 81
779 1566 322
780 3885 89
781 4775 262
782 3671 628
783 2340 69
784 7329 579
785 441 484
786 8567 980
787 9078 513
788 4119 769
789 7791 896
790 2551 339
791 636 103
792 1182 354
793 4592 85
794 90 348
795 9810 238
796 2728 400
797 918 763
798 9499 565
799 7682 212
800 4986 768
801 8040 729
802 484 187
803 7689 334
804 736 781
805 4001 484
806 7143 530
807 7980 859
808 6600 722
809 7741 393
810 998 555
811 8020 898
812 2358 622
813 8427 224
814 2134 426
815 6966 748
816 3860 490
817 8446 356
818 2009 431
819 7466 270
820 9178 584
821 5314 786
822 5318 798
823 1291 567
824 8119 308
825 9183 758
826 6807 551
827 7219 746
828 3215 68
829 9082 338
830 2162 903
831 3364 181
832 2740 146
833 751 702
834 7226 740
835 8060 620
836 9017 77
837 9114 509
838 9093 351
839 782 902
840 4002 896
841 1244 774
842 1739 491
843 9914 995
844 4508 769
845 163 586
846 1946 591
847 4477 836
848 3467 108
849 1746 780
850 7576 433
851 3970 109
852 1922 235
853 2484 5
854 2255 237
855 275 194
856 3157 129
857 3104 48
858 6440 464
859 5221 387
860 5609 493
861 1035 369
862 1973 851
863 2687 431
864 2302 365
865 6743 726
866 4256 966
867 6191 438
868 4914 278
869 9611 98
870 6024 671
871 837 611
872 3160 877
873 1064 10
874 7343 852
875 3073 663
876 9302 291
877 5137 991
878 1293 694
879 7602 59
880 5340 367
881 7259 733
882 7177 281
883 8823 35
884 8631 320
885 9845 72
886 623 838
887 5701 567
888 2284 508
889 740 370
890 9230 366
891 4443 418
892 4713 613
893 2688 766
894 3393 451
895 938 70
896 1802 52
897 2109 899
898 3745 860
899 6046 515
900 1689 201
901 5521 582
902 6495 809
903 8752 520
904 697 537
905 7996 544
906 5344 940
907 2188 767
908 2165 198
909 8039 585
910 7260 572
911 4287 323
912 8610 417
913 8840 935
914 9527 844
915 3748 148
916 9901 68
917 357 696
918 7780 168
919 4780 519
920 9112 266
921 7034 586
922 4353 105
923 3119 454
924 9565 257
925 3115 105
926 158 259
927 583 801
928 5559 726
929 2757 865
930 3275 305
931 5030 75
932 8312 90
933 4861 566
934 723 298
935 9736 965
936 3720 256
937 3808 526
938 575 497
939 600 853
940 2090 679
941 328 157
942 7801 285
943 5912 674
944 7496 121
945 990 648
946 6839 190
947 8663 598
948 8459 810
949 3560 85
950 4415 694
951 2776 688
952 2400 771
953 7685 636
954 2185 580
955 4370 597
956 6291 92
957 6632 465
958 7836 221
959 9628 979
960 1087 196
961 8688 604
962 2590 56
963 9788 793
964 3617 968
965 1774 560
966 4553 467
967 8273 920
968 5209 321
969 1829 656
970 8639 696
971 1595 461
972 4360 635
973 5797 744
974 2167 708
975 2988 849
976 8854 628
977 3535 818
978 4583 236
979 6626 809
980 4688 287
981 3174 174
982 2299 928
983 2525 136
984 7133 17
985 2465 805
986 2385 465
987 3533 84
988 6366 579
989 8350 625
990 6978 25
991 8382 240
992 6912 603
993 2031 390
994 5742 628
995 4719 31
996 5026 269
997 632 105
998 8999 830
999 887 143
1000 3674 604
1001 9340 519
1002 1273 817
1003 6535 669
1004 2714 749
1005 8 901
1006 4595 825
1007 3368 302
1008 752 357
1009 1861 59
1010 128 928
1011 6208 696
1012 4723 863
1013 2377 415
1014 6377 399
1015 7489 294
1016 4326 141
1017 1419 274
1018 83 510
1019 5342 476
1020 634 312
1021 407 452
1022 5228 220
1023 189 549
1024 3064 368
1025 9237 121
1026 5528 14
1027 2552 284
1028 3078 121
1029 7317 253
1030 2722 212
1031 87 6
1032 186 911
1033 3232 858
1034 5299 995
1035 7895 602
1036 7934 575
1037 2578 25
1038 5869 73
1039 1056 367
1040 6942 568
1041 4659 433
1042 9269 868
1043 9275 142
1044 3038 334
1045 118 163
1046 5480 349
1047 6319 730
1048 3561 904
1049 8786 161
1050 4158 319
1051 5044 125
1052 3354 721
1053 2743 906
1054 821 41
1055 8879 77
1056 2060 684
1057 8602 302
1058 6664 428
1059 8345 345
1060 9309 470
1061 3876 425
1062 3267 819
1063 7961 272
1064 1276 176
1065 5910 247
1066 2886 791
1067 1696 627
1068 1797 918
1069 88 650
1070 5494 275
1071 1742 522
1072 2284 237
1073 2384 770
1074 1853 396
1075 6490 713
1076 8541 556
1077 1028 579
1078 2316 857
1079 7860 864
1080 5263 228
1081 456 283
1082 2556 568
1083 1170 972
1084 6617 239
1085 8601 117
1086 36 257
1087 5984 792
1088 5862 984
1089 2474 34
1090 618 475
1091 3359 589
1092 3775 796
1093 1452 703
1094 7333 730
1095 15 217
1096 8151 350
1097 7601 162
1098 6645 660
1099 7384 190
1100 6044 216
1101 1686 828
1102 2870 84
1103 956 786
1104 7850 77
1105 7452 304
1106 7614 999
1107 8242 328
1108 5136 549
1109 5594 79
1110 421 191
1111 6511 33
1112 7641 254
1113 3617 388
1114 2456 231
1115 5990 991
1116 9718 261
1117 4412 984
1118 1478 946
1119 4277 636
1120 1389 769
1121 9813 558
1122 7402 39
1123 8148 750
1124 7042 538
1125 4067 202
1126 2229 832
1127 3192 600
1128 5814 232
1129 3391 774
1130 919 191
1131 322 482
1132 6495 933
1133 3235 859
1134 2288 367
1135 8540 802
1136 5187 6
1137 118 103
1138 2213 102
1139 7386 102
1140 3762 741
1141 7519 883
1142 1333 936
1143 4915 721
1144 3853 716
1145 1528 398
1146 8089 478
1147 9373 580
1148 6189 85
1149 7801 173
1150 3611 685
1151 4389 228
1152 3405 51
1153 9220 398
1154 8733 906
1155 9162 375
1156 3292 139
1157 3936 945
1158 6147 229
1159 1490 206
1160 415 813
1161 518 776
1162 90 134
1163 5050 268
1164 973 51
1165 4046 233
1166 3171 103
1167 8163 348
1168 3188 521
1169 6886 717
1170 3158 497
1171 6537 958
1172 8074 731
1173 3986 748
1174 28 651
1175 6297 302
1176 4298 667
1177 7574 264
1178 883 969
1179 1382 549
1180 1871 776
1181 7982 790
1182 9338 627
1183 274 679
1184 5989 430
1185 4089 316
1186 791 535
1187 1549 616
1188 8766 617
1189 4943 634
1190 8257 347
1191 3355 402
1192 9547 375
1193 3789 305
1194 3583 738
1195 7259 889
1196 8933 280
1197 4911 855
1198 1594 334
1199 6380 529
1200 6501 965
1201 5088 766
1202 9339 409
1203 875 397
1204 4033 198
1205 4873 632
1206 1962 34
1207 6319 526
1208 6488 48
1209 7035 867
1210 4657 475
1211 4847 161
1212 4343 986
1213 200 887
1214 6649 37
1215 6719 891
1216 8659 122
1217 6630 206
1218 1854 757
1219 7341 30
1220 8513 467
1221 9368 756
1222 8942 802
1223 5955 791
1224 2710 220
1225 3814 45
1226 3759 547
1227 4797 683
1228 8322 80
1229 8734 630
1230 1343 961
1231 1147 422
1232 2759 866
1233 3288 556
1234 8804 815
1235 8808 694
1236 9374 621
1237 5324 923
1238 8922 347
1239 6728 931
1240 4571 607
1241 3453 705
1242 637 192
1243 5061 793
1244 247 351
1245 2978 468
1246 4642 442
1247 1940 682
1248 1108 259
1249 4844 673
1250 6141 775
1251 6308 438
1252 8993 58
1253 7074 696
1254 9900 242
1255 4508 929
1256 5669 712
1257 7705 905
1258 5654 925
1259 7026 735
1260 3523 377
1261 903 928
1262 8634 566
1263 8976 574
1264 2451 348
1265 3105 336
1266 8511 104
1267 5571 447
1268 8842 833
1269 8498 57
1270 2367 228
1271 7797 636
1272 5953 845
1273 5238 277
1274 9540 429
1275 2505 250
1276 8472 529
1277 8763 187
1278 5221 622
1279 817 843
1280 4400 586
1281 7089 730
1282 2221 793
1283 3543 118
1284 4440 929
1285 3024 27
1286 639 660
1287 9631 914
1288 7557 348
1289 99 37
1290 1312 47
1291 2492 924
1292 1473 403
1293 4804 264
1294 9945 24
1295 6243 937
1296 6091 599
1297 8996 904
1298 7239 735
1299 3571 533
1300 5400 269
1301 6911 364
1302 3812 337
1303 8227 515
1304 1361 542
1305 3297 593
1306 36 484
1307 310 333
1308 1863 993
1309 4015 740
1310 3 37
1311 6102 51
1312 5536 811
1313 6868 340
1314 1606 851
1315 4010 901
1316 3327 655
1317 2939 339
1318 3269 464
1319 1285 561
1320 3236 309
1321 1802 135
1322 558 124
1323 5197 933
1324 8109 855
1325 1796 730
1326 2982 405
1327 7608 788
1328 4484 787
1329 5946 519
1330 6088 217
1331 9038 949
1332 4316 524
1333 7732 720
1334 7722 731
1335 2258 940
1336 8354 835
1337 2554 922
1338 1507 681
1339 2109 263
1340 6250 860
1341 4047 26
1342 7106 426
1343 6461 852
1344 1913 552
1345 3379 398
1346 1269 909
1347 5059 964
1348 5321 169
1349 4766 216
1350 8545 641
1351 9573 305
1352 7838 650
1353 39 987
1354 8326 634
1355 5994 566
1356 324 323
1357 9840 416
1358 6777 532
1359 5735 983
1360 6907 721
1361 1536 496
1362 2536 741
1363 1975 926
1364 6980 905
1365 9288 914
1366 9217 858
1367 646 447
1368 696 552
1369 6970 25
1370 1504 661
1371 5880 201
1372 8971 281
1373 1598 916
1374 60 919
1375 4043 179
1376 532 686
1377 2387 183
1378 5125 347
1379 1661 79
1380 4304 284
1381 9546 205
1382 7279 703
1383 2439 660
1384 7992 838
1385 8621 378
1386 6509 549
1387 4756 505
1388 5517 984
1389 4696 805
1390 8618 626
1391 180 136
1392 9723 462
1393 5518 919
1394 4042 494
1395 3290 817
1396 427 405
1397 7160 279
1398 9711 613
1399 3223 874
1400 9163 568
1401 4762 306
1402 3972 900
1403 4958 897
1404 7308 971
1405 3284 43
1406 5165 968
1407 1685 255
1408 2863 961
1409 5470 746
1410 7897 132
1411 9068 903
1412 4501 887
1413 2997 529
1414 6138 695
1415 4943 504
1416 175 354
1417 6431 934
1418 3794 31
1419 4901 26
1420 5602 331
1421 6968 568
1422 8439 772
1423 3039 907
1424 9016 892
1425 9763 520
1426 6165 193
1427 3975 646
1428 6678 957
1429 5941 61
1430 1873 904
1431 381 998
1432 4500 874
1433 9318 260
1434 4296 594
1435 6799 876
1436 9686 428
1437 9569 228
1438 892 284
1439 5727 707
1440 3651 380
1441 7900 765
1442 4159 369
1443 1611 858
1444 9003 766
1445 9479 165
1446 6655 690
1447 6573 613
1448 2905 314
1449 6586 745
1450 9252 960
1451 4074 722
1452 2558 500
1453 1632 292
1454 6118 327
1455 1145 874
1456 8616 973
1457 1156 80
1458 4598 271
1459 8489 804
1460 6351 30
1461 8997 433
1462 9201 479
1463 5493 469
1464 5616 953
1465 9859 586
1466 321 10
1467 6276 391
1468 8221 970
1469 1194 550
1470 8607 673
1471 5731 803
1472 6675 97
1473 9544 414
1474 7388 938
1475 4303 144
1476 130 579
1477 5054 39
1478 6913 141
1479 4010 74
1480 5567 358
1481 8419 983
1482 2823 627
1483 8454 975
1484 1515 869
1485 1457 704
1486 5849 796
1487 9685 247
1488 4569 694
1489 7266 768
1490 6589 30
1491 5200 27
1492 9653 509
1493 5447 478
1494 2481 818
1495 2897 70
1496 8162 803
1497 4245 403
1498 2894 966
1499 7182 179
1500 1803 97
1501 7901 902
1502 4795 247
1503 3761 331
1504 787 677
1505 8979 198
1506 1279 509
1507 7641 484
1508 204 711
1509 2299 655
1510 2918 963
1511 5256 719
1512 4714 664
1513 90 834
1514 1804 596
1515 2304 508
1516 6713 720
1517 5129 334
1518 2147 943
1519 8908 363
1520 7591 298
1521 9418 394
1522 182 22
1523 7053 747
1524 6785 361
1525 2884 220
1526 2024 504
1527 1685 881
1528 9853 962
1529 7483 239
1530 3954 15
1531 5362 282
1532 3810 950
1533 8327 710
1534 4139 332
1535 3944 382
1536 183 172
1537 8425 797
1538 4468 892
1539 7363 252
1540 4796 715
1541 8475 585
1542 1088 293
1543 1912 918
1544 1818 851
1545 4593 882
1546 3230 731
1547 2343 12
1548 9237 581
1549 4076 125
1550 8857 536
1551 3940 448
1552 4989 482
1553 8240 552
1554 696 363
1555 6925 865
1556 2646 18
1557 8484 715
1558 917 668
1559 7930 386
1560 4581 372
1561 1871 474
1562 3018 409
1563 5984 799
1564 4624 986
1565 7100 190
1566 4597 697
1567 9308 89
1568 1310 11
1569 7529 693
1570 8809 432
1571 4218 444
1572 1987 524
1573 9632 893
1574 1529 487
1575 259 524
1576 5274 865
1577 7987 645
1578 3899 137
1579 540 253
1580 2214 63
1581 7232 979
1582 9889 522
1583 4862 820
1584 3980 416
1585 1093 396
1586 9136 916
1587 1514 135
1588 4925 439
1589 1065 925
1590 1352 18
1591 6194 424
1592 658 893
1593 3658 324
1594 2399 298
1595 6038 318
1596 964 164
1597 5376 351
1598 3520 360
1599 7074 383
1600 3046 237
1601 8127 535
1602 4129 789
1603 5585 247
1604 1294 397
1605 6750 579
1606 6873 549
1607 3723 186
1608 1284 35
1609 4961 178
1610 5626 588
1611 4126 789
1612 5350 95
1613 694 624
1614 9417 154
1615 2363 2
1616 1251 693
1617 4053 251
1618 2449 313
1619 7570 303
1620 8857 767
1621 7364 742
1622 4557 786
1623 5678 317
1624 9158 224
1625 40 45
1626 8726 914
1627 2671 666
1628 3416 227
1629 7057 354
1630 9431 11
1631 5142 309
1632 350 42
1633 723 392
1634 5346 726
1635 3565 938
1636 9876 910
1637 5335 896
1638 7598 410
1639 4300 876
1640 8349 533
1641 9169 954
1642 7994 70
1643 5411 291
1644 4533 238
1645 4470 29
1646 6388 331
1647 4784 210
1648 270 651
1649 316 461
1650 5570 768
1651 1069 516
1652 6941 67
1653 9878 942
1654 366 760
1655 3591 786
1656 3836 646
1657 2441 938
1658 8912 402
1659 9493 919
1660 2076 986
1661 4876 265
1662 9939 973
1663 5471 854
1664 858 309
1665 2842 234
1666 1384 665
1667 5469 334
1668 2942 987
1669 5530 308
1670 1635 363
1671 2878 694
1672 2458 154
1673 3957 976
1674 6779 451
1675 429 6
1676 2217 492
1677 8796 399
1678 4778 121
1679 9072 531
1680 1165 502
1681 3935 716
1682 4652 137
1683 59 210
1684 5598 808
1685 5512 186
1686 3050 907
1687 7281 79
1688 3980 466
1689 6083 351
1690 9425 525
1691 9319 365
1692 8760 766
1693 4183 869
1694 2048 826
1695 9872 453
1696 5527 349
1697 602 151
1698 4913 238
1699 5463 626
1700 7834 228
1701 6996 891
1702 8512 989
1703 6403 462
1704 6028 412
1705 9838 685
1706 1064 290
1707 4729 468
1708 1656 928
1709 6459 456
1710 6304 259
1711 1799 276
1712 5717 761
1713 3922 793
1714 2156 383
1715 9861 373
1716 6236 652
1717 2885 194
1718 7556 948
1719 7174 429
1720 1741 804
1721 5037 627
1722 8910 929
1723 2571 443
1724 8638 204
1725 441 445
1726 2714 667
1727 2622 69
1728 6811 276
1729 9289 416
1730 3395 562
1731 411 752
1732 6177 594
1733 7026 258
1734 5216 422
1735 4597 285
1736 9845 848
1737 5898 773
1738 9418 593
1739 5619 936
1740 6231 909
1741 5365 971
1742 618 628
1743 7065 641
1744 4062 364
1745 2706 175
1746 3221 305
1747 7522 439
1748 5755 219
1749 720 609
1750 7096 418
1751 592 533
1752 4371 771
1753 2838 109
1754 6964 632
1755 103 561
1756 5193 900
1757 5971 681
1758 6231 444
1759 4766 934
1760 229 87
1761 2673 793
1762 2708 887
1763 6825 972
1764 7978 940
1765 52 951
1766 2455 642
1767 5183 135
1768 1173 476
1769 2879 991
1770 6315 167
1771 319 671
1772 6780 880
1773 2347 611
1774 1654 58
1775 6151 436
1776 120 674
1777 9580 819
1778 379 650
1779 9456 889
1780 2763 320
1781 1043 620
1782 3498 873
1783 9132 348
1784 488 164
1785 8613 39
1786 9575 423
1787 7400 841
1788 7174 339
1789 2563 908
1790 4386 37
1791 4462 458
1792 181 353
1793 5701 904
1794 1784 431
1795 6892 477
1796 4238 793
1797 9200 131
1798 9362 717
1799 3783 884
1800 5090 382
1801 2973 99
1802 9836 367
1803 9231 114
1804 3303 425
1805 7760 750
1806 9079 722
1807 8155 398
1808 3810 38
1809 7762 813
1810 9712 213
1811 500 1
1812 336 486
1813 19 432
1814 7174 67
1815 9303 343
1816 1783 893
1817 823 758
1818 9688 231
1819 1096 670
1820 1522 105
1821 6002 199
1822 8874 22
1823 6492 621
1824 9430 973
1825 8052 94
1826 1709 237
1827 7784 738
1828 7748 776
1829 2234 122
1830 3063 714
1831 3061 328
1832 2452 59
1833 7903 574
1834 8084 103
1835 9181 107
1836 4099 721
1837 7494 130
1838 3469 522
1839 5985 362
1840 1510 52
1841 4534 908
1842 7766 932
1843 5868 903
1844 2526 685
1845 6727 110
1846 3652 949
1847 2470 474
1848 9389 474
1849 4045 319
1850 1016 779
1851 2727 55
1852 474 667
1853 4066 444
1854 5582 462
1855 8890 849
1856 8375 439
1857 8263 120
1858 3175 537
1859 3409 496
1860 78 207
1861 5509 272
1862 8862 226
1863 7879 289
1864 1688 698
1865 8264 820
1866 3005 180
1867 7157 875
1868 9576 543
1869 651 179
1870 4097 392
1871 9025 579
1872 1998 21
1873 4564 872
1874 2642 848
1875 6521 743
1876 3848 1000
1877 9104 109
1878 7382 108
1879 3335 633
1880 6849 194
1881 5683 699
1882 9844 150
1883 6573 551
1884 5568 860
1885 5161 589
1886 7998 135
1887 1964 969
1888 8264 312
1889 4965 551
1890 8796 257
1891 5282 543
1892 3908 590
1893 1693 919
1894 7863 305
1895 1969 304
1896 5846 206
1897 7152 893
1898 7221 889
